id,document,label,predicted_label,confidence,is_correct,review_length,length_category,sentiment_text
9901116,내용 졸라 당황 스럽네 아나 보다가 욕나올뻔,0,0,0.9910785555839539,True,24,보통,부정
10116214,아또보고싶다다음시리즈ㅠ,1,1,0.5050615668296814,True,12,짧은,긍정
9472301,다이하드5 라는데 정작 다이하드는 안보이고 영웅 존 맥클레인도 없다. 엄청난 제작비를 들이고도 영화의 질은 오히려 다운되는 NO 다이하드. 부루스는 이제 끝을 알아야 할 때.,0,0,0.9418591260910034,True,97,긴,부정
98787,많이 봐라,0,0,0.7116290330886841,True,5,짧은,부정
6973091,색다른 반전으로 그나마 +1점이다,0,0,0.9851919412612915,True,18,짧은,부정
334287,정말..... 러시아 영화도 잘 만들수 있다는 걸 보여줬다,1,0,0.9600403308868408,False,32,보통,부정
5766432,시대상황을 고려하는 현명한 시청태도가 요구되다.,0,0,0.7853676080703735,True,26,보통,부정
7956111,시카고를 기대하고 갔다가 잠만 푹 자고왔다,0,0,0.6950247883796692,True,23,보통,부정
304150,가슴에 긴 여운이 남는 영화.. 지금의 우리 청년들과 다르지않다,1,0,0.7876721620559692,False,35,보통,부정
7056485,역시 짐캐리! 개잼있다,1,1,0.9839545488357544,True,12,짧은,긍정
3397955,솔까말 재밌음,1,1,0.8373669981956482,True,7,짧은,긍정
4921552,정말재미있게봄. 평점이 너무낮아 깜놀. 그래서 10점,1,1,0.9175505042076111,True,29,보통,긍정
60630,"좀비오1,2는 안봤지만 3편하고 비슷하다면 안보는게 낳겄네",0,0,0.6686789989471436,True,32,보통,부정
2556641,일본영화에다가 사극이라는 점을 제외해도 이정도면 잘 만든거다- _-,1,1,0.985970675945282,True,37,보통,긍정
186364,그는 오늘도 치료를 한다,1,1,0.9080304503440857,True,13,짧은,긍정
7502214,조인성의目力、최고!!!!!,1,1,0.9922800064086914,True,14,짧은,긍정
9751149,마지막 흔들거리는 이다의 길이 이영화의 의미다.,1,0,0.962955117225647,False,26,보통,부정
10249940,ㅋㅋ이게 천만영화라니ㅋㅋㅋ,1,1,0.5039545297622681,True,14,짧은,긍정
9615695,진짜 추억이네요 어릴때가 좋았는데 ..,1,1,0.9010729193687439,True,21,보통,긍정
7545528,ㅇ,1,1,0.5050615668296814,True,1,짧은,긍정
3180745,어릴적 강렬했던 바로 그 느낌! 토요명화 시절이 그립당!,1,1,0.990161657333374,True,31,보통,긍정
4110875,기대엔 살짝 못미쳤지만.. 2시간동안 그 역사적인 여정에 동행하는 영광을 누리다.,1,0,0.9566775560379028,False,45,보통,부정
7842334,그러함,0,0,0.9956607222557068,True,3,짧은,부정
7156670,재미 더럽게없다..2점부터 점수준거 매미OO,0,0,0.9181520342826843,True,24,보통,부정
2115748,"한국 사람들, 조금만 겸손하자. 우리도 어려운 시절이 있었다..",1,0,0.7343795895576477,False,35,보통,부정
5425019,"우주의 황홀함, 지구의 고마움. IMAX 3D로 느끼다",1,0,0.98575758934021,False,30,보통,부정
9375869,해피엔딩이라 더 좋음...,1,1,0.7863627672195435,True,14,짧은,긍정
480763,보면 행복해지는? 영화 ㅋㅋㅋㅋㅋ,1,0,0.666968047618866,False,18,짧은,부정
3733118,막장 스토리도 용서하는데 극장판이면서 프레임수를 날로먹는건 용서가 안된다.,0,0,0.9721843004226685,True,41,보통,부정
5191606,아 빵점은 없나 왜봤지,0,0,0.9574426412582397,True,12,짧은,부정
5846151,제발 이딴영화 만들지마 ㅡㅡ,0,1,0.8794489502906799,False,15,짧은,긍정
7512181,평점이 낮네요.. 유쾌상쾌한 멋진영화,1,1,0.800878643989563,True,20,짧은,긍정
4869348,국내 상영관 2개라는 것이 충격적인 현실..,1,0,0.9695977568626404,False,24,보통,부정
9937608,엄마의 노력은 보이는데. 이야기의 허점은 다들 안 보는것 같다.,0,0,0.859165370464325,True,35,보통,부정
8929076,그래서 뭐? 어쨌다고? 이런 뻔뻔한 변명하는 영화를 왜 한국에서 상영하는가?,0,0,0.986809253692627,True,42,보통,부정
9623103,필립 세이모어 호프만의 쓸쓸한 모습이 그저 안타까울 뿐,1,0,0.9335165619850159,False,30,보통,부정
7475905,신현준 짱,1,1,0.9806178212165833,True,5,짧은,긍정
3501268,이란은 어린이를 주인공으로 가슴을 울리는 잔잔한 영화를 잘만드는듯,1,1,0.6064046025276184,True,36,보통,긍정
9914780,재미있는 구성이 좋았어요^^,1,1,0.9908552169799805,True,15,짧은,긍정
8994916,올드하다 싶어서 찾아보니 강우석 감독. 옛날 스타일 풀풀 풍기고.. 모든 설정과 대사 연출이 힘이 너무 들어가서 리얼하지 않음. 배우들만 최고.,0,1,0.9730492830276489,False,80,긴,긍정
9741195,3년전에 보고 헛소리를 감상평으로 적어놨다 지금 하는소리도 3년뒤엔 헛소리겠지만.. 두 주인공의 시간이 만나는 그 때가 너무 인상적이었다.,1,0,0.9599923491477966,False,77,긴,부정
3533061,이게무서워? 어두운거 특별히 무서운사람들만 그렇게 느껴지나-- 난 진짜 별루던데,0,0,0.9973069429397583,True,44,보통,부정
848642,리즈위더스푼 정말 이뻐요 !!! 옷도 멋있고 !,1,1,0.9924110174179077,True,26,보통,긍정
9700113,그때당시로는혁신이였을듯 근데이거시리즈물이줄이야,1,0,0.8352817893028259,False,25,보통,부정
7228138,선 별점 후감상,1,0,0.8124157786369324,False,8,짧은,부정
6673494,제타 존스와 줄리아 로버츠의 오션스 투,0,1,0.7813394665718079,False,21,보통,긍정
156598,fdddddfffd,1,0,0.9078435897827148,False,10,짧은,부정
9397492,뭐지? 이 병맛같은 유치찬란한 C급 영화는??,0,0,0.9939582347869873,True,25,보통,부정
7116374,"3D 영화로 화질 쥑입니다, 3D로 보시고 평점하세요...",1,0,0.967029333114624,False,32,보통,부정
6706733,보는내내 발영화에 안타깝고 50살이 코앞인 늙은 숀영 모습에 안타깝다,0,0,0.9927305579185486,True,38,보통,부정
7474704,도미닉 모나한의 새로운 모습을 볼수 있어서 만족~,1,1,0.9920740127563477,True,27,보통,긍정
881666,완소 길 그리썸,1,0,0.5311295986175537,False,8,짧은,부정
9583445,실재 사건은 정말 안타까운 일이지만 영화자체는 이런평점을 받을 만한 영화는 아니라고봄.,0,0,0.9726341962814331,True,48,보통,부정
8166787,마지막까지 뭔가가 나오겟지..햇는데..그냥 끝나버리내... 시간아깝다~재미도 없고... 뭘 말하려는지..단편 드라마 같다,0,0,0.9960287809371948,True,67,긴,부정
5664189,쑈 곱하기 쑈 곱하기 쑈 = 0,0,0,0.8588286638259888,True,17,짧은,부정
263525,그 전설적인 영화를 리메이크 할 생각조차 하지 말았어야 했다,0,0,0.9596711993217468,True,33,보통,부정
5038616,섹스질만 나오는 공포스릴러 영화보다 훨 낫구만...부모님하고 딱 보기좋은영화,1,1,0.9822646379470825,True,42,보통,긍정
2040870,원작과 비교하면 악몽같은 쓰레기.유치원생들만 고득점 주고 싶어지는 영화,0,0,0.988078773021698,True,39,보통,부정
9890879,아담 샌들러표 영화가 이번엔 실망시켰다. <클릭>와 같은 웃음과 감동을 기대했건만……. 좋을 뻔한 소재로 자꾸만 산으로 간다.,0,0,0.9947834610939026,True,70,긴,부정
3054073,헐 재밌는데 왜 평점이 이래;,1,0,0.9817885756492615,False,16,짧은,부정
9234865,진심 최고의 드라마. 아 또 울컥해..,1,1,0.9903994202613831,True,21,보통,긍정
7529048,베스트,1,0,0.5510139465332031,False,3,짧은,부정
6851895,ㅋㅋㅋㅋㅋㅋㅋ진짜 OOO기 아...시간존나아깝다..,0,0,0.9746217131614685,True,28,보통,부정
9200690,윤혜 슴가가 안나와서 평점 낮게 줌,0,0,0.9109048843383789,True,19,짧은,부정
3899356,스토리 없는 공포가 보여주는 한계. 이미지들의 집합으론 약하지.,0,0,0.9963638186454773,True,35,보통,부정
4424426,이거 넘넘 재미있네요~! 또 보고 싶어요~!,1,1,0.9919811487197876,True,24,보통,긍정
10115850,가족이 보기에 재밌는 영화였음,1,0,0.8979206085205078,False,16,짧은,부정
8160811,아 말이 안나오는 영화다,0,0,0.9682185649871826,True,13,짧은,부정
5270958,엉성함 속에 짠한 장면도 한둘 있다. 한글제목은 기절할 노릇.. 뉘 짓인지..,0,0,0.9969291090965271,True,43,보통,부정
9145295,재미없다 반전있다해서 반전을 기대했구만,0,0,0.9677029848098755,True,21,보통,부정
10140038,장난감들이 만들어내는 멋진 이야기 그 두번째.. 영화를 보는 동안 어린 시절을 떠올리게 된다..,1,1,0.7237590551376343,True,53,긴,긍정
10273162,"재미없음, 영화로서 구성이 이상함, 가장 재밌어야할 절정 부분이 빠졌음",0,0,0.997256338596344,True,39,보통,부정
3395734,내용이 좋습니다.,1,1,0.9736484885215759,True,9,짧은,긍정
3497487,재미는 있다.,1,0,0.7388655543327332,False,7,짧은,부정
3579554,프록터와 재판관 그 어느 누구를 비난할 수 있을까.,1,0,0.8648766279220581,False,28,보통,부정
8512864,보지도않고 아이돌이라고 선입견가지고 까지말아줬으면,1,0,0.9914032816886902,False,27,보통,부정
9716352,벌써 6년 지났는데 매년 매월 한번씩 꼭 떠오르는 영화,1,1,0.9914990067481995,True,30,보통,긍정
8634537,꽤 잘 만든 영화. 요즘 영화에 뒤떨어지지 않는 퀄리티.,1,1,0.9915028810501099,True,31,보통,긍정
213796,이걸 빌린 내가 미친놈갔았다.,0,0,0.83095782995224,True,16,짧은,부정
462242,이연걸 영화는 왜인지 항상 똑같음 ;; 뭐 별 수 없나..,0,0,0.6210915446281433,True,32,보통,부정
8794169,코믹인지 공포인지 모호한 연출,0,0,0.9873602986335754,True,16,짧은,부정
2160035,액션영화보고 눈물날뻔한거는 처음이네..역시 성룡 나의우상,1,1,0.8748505711555481,True,31,보통,긍정
6412240,코난 진리,1,1,0.9395260214805603,True,5,짧은,긍정
3123460,나이스,1,1,0.5876688361167908,True,3,짧은,긍정
8683396,솔직히 tv 전기세가 아깝다!!!,0,0,0.9969480633735657,True,18,짧은,부정
5800414,진짜 이병훈 사극중에서 제일 재미없었던 드라마이었던듯,0,1,0.9550609588623047,False,29,보통,긍정
5764459,데니스호퍼 싼다 고인이지만 잘생기고 연기잘하고.,1,1,0.9616098999977112,True,26,보통,긍정
6458637,KBS보고 왔는데 왜 점수가 이렇게 낮은지 이해를 못하겠다. 진지병 걸린 분들이 보면 정말 재미없을 영화인건 알겠는데...난 너무 재미있게봤다.,1,0,0.9813666343688965,False,80,긴,부정
6157289,진부한 설정들과 억지감동. 조폭도 지 애미는 끔찍히 생각하면 그것도 인간적인거냐?,0,0,0.9777222871780396,True,45,보통,부정
10045245,군더더기 없이 잘만들었다!!,1,1,0.9915744662284851,True,15,짧은,긍정
9671719,이게 다큐야 영화야 --,0,0,0.8900071978569031,True,13,짧은,부정
8066629,이게 뭐냐 도무지...에효,0,0,0.988410234451294,True,14,짧은,부정
9812855,시나리오 참 궁색하다.,0,0,0.8885136842727661,True,12,짧은,부정
3995168,다큐 영화 촬영엔 별 관심없어보였던 사람들?? 밋밋하고 지루한 코미디...,0,0,0.9895474910736084,True,41,보통,부정
7191020,아..사랑비 그립다 ㅠ ㅠ 완전 푹빠졌는데 ㅎㅎ,1,0,0.9743139147758484,False,26,보통,부정
83827,결국 일본해군 포로가 되었는 존 벨루시는 어떻게 되었지?,1,0,0.9800031185150146,False,31,보통,부정
6384837,늬들은 비디오냐? 난 이거 극장에서 봤다!!!!!!!!!!!ㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,0,1,0.8205568194389343,False,46,보통,긍정
3456068,아젠장낚였다.. 아주그냥월척!! - -,0,0,0.9819461703300476,True,21,보통,부정
8618919,포르노라해서 야할거라 생각마라... 음담패설은 많이 오가지만 그보다 백수들의 해피엔딩 말들기다,0,0,0.8889009356498718,True,52,긴,부정
9957667,타락한 사회에 의해 동심을 잃어버린 한남자의 최후..,1,0,0.9943429231643677,False,29,보통,부정
8523689,홍경인의 엄석대 연기가 인상 깊었다. 추억의 영화,1,1,0.9892714023590088,True,27,보통,긍정
9860582,감성터지도록 잘만들었다..,1,1,0.9536658525466919,True,14,짧은,긍정
6813801,크흠...,0,0,0.9383488893508911,True,5,짧은,부정
4215152,많은 생각을 하게 하는 작품!,1,1,0.9892675280570984,True,16,짧은,긍정
4160606,풋 볼 가치는 있나?,0,0,0.9021803140640259,True,11,짧은,부정
8898908,의도가뭐여 그냥즐기라는건지 아무리판타지라지만도통모르것네,0,0,0.9888495802879333,True,30,보통,부정
6799502,플롯은 개판,0,0,0.8855806589126587,True,6,짧은,부정
9060041,페이크다큐 공포물중 단연 수작,1,1,0.9616220593452454,True,16,짧은,긍정
4034231,차인표가 돌맹이 던지나요? 무서워요,0,0,0.9968547821044922,True,19,짧은,부정
10118463,최고.. 진심 이런 영화는 10번이든 20번이든 계속 볼 수 있고 돈을 내서라도 보고 싶은 영화..ㅠㅠ 감동도 주고 즐거움도 주는것이 진심 다른영화보다 더욱더 좋은 점수를 주고 싶은 영화ㅠㅠ 진짜 이 영화는 안 사랑할수밖에 없는 영화.. 진짜 추천해요,1,1,0.9914450645446777,True,140,긴,긍정
2998552,"별한개 주려고왔습니다.이문식,백윤식이 아까운영화네요 보는 내내 지루했습니다.",0,0,0.9882764220237732,True,42,보통,부정
8445223,어느 시대에나 존재하는 사회의 억압과 폭력. 자기 인생을 찾고 싶은 소녀의 저항. 계몽주의 사상가 디드로의 작품답다. 원하지 않는 종교인의 삶이 18세기까지도 강요되었다니 놀랍다. 지금도 세상 곳곳에는 폭력과 인권 유린이 존재한다.,1,1,0.9861225485801697,True,129,긴,긍정
8764640,10년동안 민쥬당이 싸질러 놓은 똥 치우느라 고생 많이 하셨습니다. 광우병좀비들의 폭동만 확실히 제압하셨으면.,1,0,0.9546201229095459,False,61,긴,부정
2672813,내가본 한국영화중 최고의코미디영화 너무 재밌어요 ㅋㅋㅋ평점5점도부족함,1,1,0.9894266128540039,True,38,보통,긍정
4330302,그냥아무내용 없는 영화 ㅎㅎ,0,0,0.9932305812835693,True,15,짧은,부정
4101523,유갓서비드가 훨잼씀,0,0,0.8133012056350708,True,10,짧은,부정
8073330,그녀를 볼수있었단것만으로도 넘 감사^^ 아름다운드라마고마워요♡,1,1,0.9918348789215088,True,34,보통,긍정
156873,이거뭐요,0,1,0.837957501411438,False,4,짧은,긍정
5729943,마지막 장면이 아직도 아른거린다....,1,0,0.982280969619751,False,21,보통,부정
7481648,너무 챙피하겠다..이거 쓴 작가랑 연출한 피디..,0,0,0.9903575778007507,True,27,보통,부정
2679616,그냥 폭력적인 장면만 나오는 영화,0,0,0.9651778936386108,True,18,짧은,부정
2108501,"아직도 상영한단 말인가 ㅡ,.ㅡ",0,0,0.8813570141792297,True,17,짧은,부정
6742579,원제는 그냥 13인데 익스트림을 갖다 붙이고 스릴러를 액션으로 포장해서 사기처먹는 배급사에 기가차서 1점,0,0,0.9832801818847656,True,58,긴,부정
10101856,메이드 인 차이나 장어이야기가 아닌 따른이야기였음 대박 쳤을 것같은데,1,0,0.9686241745948792,False,38,보통,부정
7051299,아따 그 아줌씨 깡 좀 보소,0,0,0.8918448686599731,True,15,짧은,부정
5859266,보면볼수록 매력적인 프리다의 작품들,1,1,0.9805597066879272,True,19,짧은,긍정
9130858,영화보다 영화 포스터가 더 볼만하군.,0,0,0.7652391195297241,True,20,짧은,부정
3797086,붕대를 감는다는 것은 프리허그와 같은 효과.. 고로 삶의 온기를 느낀다.,0,0,0.9874095320701599,True,40,보통,부정
130503,영화로는 만들지 말았어야..,0,0,0.9118629097938538,True,15,짧은,부정
9474788,배우들 영화 찍기 싫었을듯,0,0,0.7372287511825562,True,14,짧은,부정
2852977,05년도 레알은 최고였다....하지만 지금은 추억속의 스타들..,0,1,0.7790725231170654,False,35,보통,긍정
9949269,그냥 자연다큐한편 봤다고 생각할란다.,0,0,0.948249340057373,True,20,짧은,부정
3090441,생각만 해도 눈물이 주룩.. 어떻게 이렇게 탄탄한 구성의 드라마를 만들 수 있는지..,1,0,0.9934442043304443,False,47,보통,부정
10101342,"총 한번 잡아보지 못했던 어린 학도병들이 전쟁속에서 겪어야 했을 참혹함과 그 공포를 그들의 눈빛속에서 읽으며 가슴이 아려와 보는 내내 힘들었. 차승원, 김승우, 권상우 등 쟁재한 대선배들 앞에서도 존재감을 잃지 않았던 탑의 연기 또한 박수받을만하다.",1,0,0.9908155202865601,False,139,긴,부정
8355109,시간이 지나도 기억에남을만한 드라마중 하나!완전 짱인듯,1,1,0.9917591214179993,True,30,보통,긍정
752302,소리가 너무 안들려서 대사전달이 않됐던 영화.,0,0,0.9908596873283386,True,25,보통,부정
7951773,전작은 볼만하더니 이게 뭔지... 코미디 영화인가....,0,0,0.9654044508934021,True,31,보통,부정
9233626,본지 5 년이 지났는데도 사연이 있어 자주보는 영화 아직 안본사람이라면 문화창작고뇌 이런거에 별로 관심이 없다면 재미없을수도 있을듯,1,0,0.6756757497787476,False,73,긴,부정
5732411,수저가 여러가지 모양으로 바뀌는게 완전 재밌음,1,0,0.9593796133995056,False,25,보통,부정
8953136,위대한 참치 사냥꾼이 바다 따위에 지다니....!!!,0,0,0.9162057042121887,True,29,보통,부정
9891603,진실은...나중에 알겠지요,1,0,0.7976717352867126,False,14,짧은,부정
5444770,"극장게 걸리기엔 어려울 듯한, 비디오 출시용 영화.",0,0,0.981920063495636,True,28,보통,부정
6271263,비디오용으로도 부족한 연출...,0,0,0.994782030582428,True,17,짧은,부정
2909899,마지막에 디워 수준의 악마가 진짜 출현해 주심으로 확실하게 개판으로 끝내주는 센스,0,1,0.9771300554275513,False,45,보통,긍정
6927034,고등학교때 보고 지금에서 생각난 영화 참~그땐 눈물 콧물 흘리면서 봤는데짐 보면 나올라나.. 하긴 세월이 많이 흘렀지 아마 짐 시대하곤 스토리자체가 뻔하니깐 하지만 지금도 잊혀지지않는장면은 주인공이 공부하는장면과하늘도 갈라놓지 못한 그들의사랑,1,0,0.9766979813575745,False,135,긴,부정
7067812,"제목만 배트맨 영화를 살린건 배트맨이 아니라 그의적인 바로 악당[리들러,투페이스] 이다.",0,1,0.8972976803779602,False,49,보통,긍정
6733017,..............,0,0,0.9608511328697205,True,14,짧은,부정
6374490,그럭저럭,1,0,0.9931939840316772,False,4,짧은,부정
6107615,평전왜이래요? 재밌었는데 ...ㅋㅋㅋ이정도 평점은 오바다,1,0,0.9646627306938171,False,31,보통,부정
451977,유쾌하고 솔직한 성 이야기,1,1,0.9865860939025879,True,14,짧은,긍정
7546397,"따뜻한 시선으로 바라본 스토리, 정말 재미있고, 매력적인 코미디. 한 마디로 정말 매력적인 코미디 영화였다. 다만 도둑질을 해서 이겨내는 것은 뭔가 싶다... 모순인듯 한 느낌.",1,1,0.9753509163856506,True,99,긴,긍정
6085571,오다기리 죠의 배바지가 기억에 남네요,1,0,0.7404979467391968,False,20,짧은,부정
8723117,오늘 조조로 봤는데... 영화보다 뛰쳐나갈번함...ㅡㅡ,0,0,0.9669640064239502,True,30,보통,부정
8312500,난 책은아직 못보고 영화만 봤기때문에..히스클리프란 캐릭터 정말 최악이다 연기는 말해뭐하나 너무하네...ㅋㅋ,0,0,0.9965062737464905,True,60,긴,부정
9951846,1점도 아깝다 내 인생살면서 본 영화중에 최악이다 궁금하면 보시든가~~~,0,0,0.9971523284912109,True,40,보통,부정
9833777,사람도 영화도 치밀하지 못하군,0,0,0.9970735311508179,True,16,짧은,부정
8970554,영화 재밌게 잘봤습니다.,0,1,0.9635695219039917,False,13,짧은,긍정
402292,초.강.추! 직접 눈으로 확인하세요^^,1,1,0.7440811991691589,True,21,보통,긍정
6058746,에구.. 이런 영화는 암나 만들면 안돼는데...,0,0,0.98420250415802,True,26,보통,부정
9216351,충격적 쓰레기 내용이 없다,0,0,0.9972535967826843,True,14,짧은,부정
4496028,많이 알려지지 못해서 안타깝네요,1,0,0.9942933917045593,False,17,짧은,부정
9226018,"친구랑 셋이서 보길 잘했어요~~보는내내, 긴장의 연속!여기저기, 관객의 사운드도~~ㅋㅋ",1,1,0.9914839863777161,True,48,보통,긍정
8030936,유치짬뽕 허접쓰레기.,0,0,0.9960952401161194,True,11,짧은,부정
8610965,이 영화 보고 싸여있던 피로가 싹다 풀렸어요... 잘잤거든요..,0,0,0.975288987159729,True,35,보통,부정
7894134,고길동아저씨 목소리 완전굵음 성질은 좀 착해보임,0,0,0.9448431134223938,True,26,보통,부정
3826487,3분으로 줄일 수 있는 영화..,0,0,0.863287091255188,True,17,짧은,부정
2755697,별 의미 없는 영화에서 의미를 찾는 것은 골 아픈 일이다. 9곡이 넘던데...,0,0,0.9826741814613342,True,43,보통,부정
6852760,내용이나 줄거리도 모르고 기대없이 봐서그런지 매우 재미있었다,1,0,0.8859159350395203,False,33,보통,부정
4318139,내가 사는 세상은 이런 세상이 아니야 깨끗하고 밝고 아름다운것만 있는세상이라고!!!,1,1,0.9884790778160095,True,46,보통,긍정
8665393,도무지 내용을 알 수 없는 전형적인 예술영화입니다,0,1,0.9469709992408752,False,27,보통,긍정
10035183,이런영화의 평점을보면 네이버평점이 믿기싫어진다,0,0,0.7541046142578125,True,25,보통,부정
5568353,..충격적인..하지만 이것이.. 현실..,1,0,0.9127942323684692,False,22,보통,부정
4006199,역겨우면서 미워할수없는 악동들ㅋㅋ미치것다 기즈모 ㅜㅜ,1,0,0.891701877117157,False,29,보통,부정
8476800,정말 어지간해서는 글안쓰는데 정말 어이없고 차만비싼거나오고 CG또한 엉망 끝까지볼수없는영화 유덕화가불쌍하게느껴짐,0,0,0.9971960783004761,True,62,긴,부정
9409539,이건 11점을주기위한 나의마음이다,0,0,0.9726606011390686,True,18,짧은,부정
5384450,스토리를 중시여기는 나한텐 별점 반개도 아까운 영화...,0,0,0.9926081895828247,True,31,보통,부정
9804279,평점에 낚여서 본영화. 전 별로였음 복수는 복수 다워야 하는데 이건뭐 1시간짜리로 만들어도 될껄 질질 늘려서 영화시간이 2시간이나 되고.. 자고 일어나서 안봤으면 보다가 잤을듯..,0,0,0.9971005320549011,True,100,긴,부정
8195432,뭔가 슬프기도하고 훈훈한영화! 아코짱 만화가워낙에 유명,1,1,0.991635799407959,True,30,보통,긍정
6567394,지루해서 1점..,0,0,0.9851976037025452,True,9,짧은,부정
9717433,영화에 나오는 노래들도 참 좋다,1,1,0.9901543855667114,True,17,짧은,긍정
10135278,나..나는 잘모르겠다 재...재밌는건가 진짜로 방금보고왔는데 진짜 개인적인 의견이에요 재밌는지 모르겠음 ㅠㅠ 파워포스레인져보는것같음... 중간에 보다가 끄고 아 이거 대체 뭐지;;하고 평점봤는데 아 이게대체 머지 머지 그렇게 재밌나 ?? 하고 마지막까,0,0,0.992831826210022,True,140,긴,부정
9346740,송가연..애가 아직 어리긴 어리구나. 사리분간을 못하는거같은데 나중에 이불킥좀 하겠다..;,1,0,0.6642611026763916,False,50,보통,부정
9808197,하... 평점보고 재미날거 같아 봤다... 내가 첨으로 평점 남긴다..스포일러들...낚였다.. 최악의 영화다 왜 이런영화를 무슨생각으로 감독은 만들었을까.. 아.. 시간이 아깝다..,0,0,0.9972832202911377,True,101,긴,부정
9650605,의외의 수작. 평점 8점 줍니다ㅎㅎ 전국의 젊은 남선생님들은 필수로 보세요ㅋㅋ,1,1,0.9327786564826965,True,43,보통,긍정
8377142,"정마 잼게 본거 같아용~애들보기도 좋고, 다큰 어른도 보기좋네요. 랄랄라랄랄라랄랄랄랄라~너무너무 기억나고 추억있는 노래네요. 강추합니다~",1,1,0.992356538772583,True,76,긴,긍정
10091333,싼티가 제대로 느껴지는 영화. 영춘권 같은 영화를 기대했다면 오산임 이 영화 스토리짠 사람은 아마 초등학생이 쓴듯. 영화 첫 시작부터 하데스가 거론됨 그 하데스가 그리스로마 신화의 하데스임... 여기 흑인과 백인이 미군이 아닌 중국군 소속이라는데...,0,0,0.9932392835617065,True,140,긴,부정
5622468,그녀에게 올인한 영화,0,0,0.872742235660553,True,11,짧은,부정
3725751,스릴러와 멜로가 잘만나 애정스럽다.희안한 필름이다.,1,1,0.9146329164505005,True,28,보통,긍정
1871776,"""""""관심받고 싶었습니다. 여러분을 낚은거 죄송"""" 맞제?""",0,0,0.9027956128120422,True,33,보통,부정
9636042,솔직히 이게 재밌냐? 일덕후들아,0,0,0.997127115726471,True,17,짧은,부정
9518566,"어릴때 보고 우연히 보게 되었는데 디시봐도 재밌는 영화인것 같다. 특히, 피아노 칠때 감동 받았다",1,1,0.9910262227058411,True,54,긴,긍정
10105893,이만한 파급력을 가진 악당이 나오는 영웅물은 앞으로 없을듯,1,1,0.9447940587997437,True,32,보통,긍정
6122639,노래좀 고만 불러라!!! 짜증이 날라 그러네,0,0,0.9966549873352051,True,24,보통,부정
9111735,이영화는 6점대가 적정하다고 생각합니다.연기도 좋고 스토리도 좋은데 몰입감이 떨어지네요.뭔가 억지스럽게 끌어가는 느낌입니다.,0,0,0.9617563486099243,True,69,긴,부정
3927404,싸우는장면1번허무2번허무3번갑자기잘함4번최강의파이터 이영화는사운드가젤좋았다,0,0,0.925688624382019,True,41,보통,부정
8823712,한 번 더 극장에서 보고싶은 영화,1,1,0.9035457968711853,True,18,짧은,긍정
7521474,화려한 액션씬도 좋았고 내용도 좋았어요 일본 특유의 색채는 보여주지 못했지만 나름 헐리우드 액션영화보다 재미있었네요,1,1,0.9919939041137695,True,64,긴,긍정
6661251,풍자를 위해서 '카자흐스탄'이란 나라가 똥이 되던말던... 메세지의 전달 문제보다 미국인들에게 익숙치 않은(이게 선정이유겠지만) 카자흐스탄을 통해 풍자 메세지를 보내는 것 자체가 아이러니하게도 굉장히 위험한 사고방식,0,0,0.994047999382019,True,120,긴,부정
8142094,와ㅏㅏ 진짜 문투 짜증난다. 뭐 맨날 심사위원 투표는 뒤집어져-- 뭐 대국민 투표라 한답시고 60%는 너무했다. 진짜 박시환이 왜 맨날 문투 일등인지 이해 안감.,0,0,0.9972890615463257,True,90,긴,부정
8855333,다 빠지고 허세만 가득찬 속편에 홀로 나온 폴 워커,0,0,0.9939833283424377,True,28,보통,부정
10057293,왤케 지루하냐 101010,0,0,0.6719481348991394,True,14,짧은,부정
6406767,맞다 구성이 쓰레기다 깜놀하지 근데 졸면서 깜놀하는거임ㅇㅇ,0,0,0.9798082709312439,True,32,보통,부정
8970539,모냐 이영화 ㅋㅋ 그냥 막엉망진창이네 ㅋㅋ 감독의 필모를 보니 전력이 화려하네 ㅋㅋ 두아내 ㅋㅋ 이영화도 참난감했는데 ㅋㅋㅋ 정민이 어쩌다 이런쓰레기 영화까지 나온다냐. 암만 캐스팅 안들어온다구 암거나 덥썩물면 더허접되는건데.,0,0,0.9969112277030945,True,126,긴,부정
9933667,드리프트도 떡밥도 그럴싸하게만.,0,0,0.936165988445282,True,17,짧은,부정
5508663,와우~ 곱배기이~~~ 이히~~~,1,0,0.9364352226257324,False,17,짧은,부정
5396399,돈없으면 sf는 만들면안되지.,0,0,0.9722422361373901,True,16,짧은,부정
3835237,"1,2편의 명성을 깎아먹는, 나오지 말았어야 할 후속작. 아 터커.. 안습..",0,0,0.991252601146698,True,43,보통,부정
9443159,96년 설날에 이 영화를 mbc에서 해줬는데...엄청 배꼽빠지도록 재밌게 봤던 영화였음 ㅎㅎㅎ,1,0,0.9461964964866638,False,52,긴,부정
9070990,어렸을때보고 지금다시봐도 재밌어요~ 캐스팅 자체가 고퀄리티,1,0,0.9142787456512451,False,32,보통,부정
6984559,혼자만의 꿈속에서 살아간다는 것이 남에게 피해를 주는건 아니다 닛뽀리가 돌아가신 우리 할아버지랑 너무 닮아서 많이 울었네,1,0,0.9740506410598755,False,67,긴,부정
8297569,다시보고왔다.. 정말 왜케 베베꼬이는건지 보는 내가 안타까웟다그리고 한채영 이때가 좋아 ㅠㅠㅠ,1,0,0.9657115340232849,False,52,긴,부정
